Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Controle Digital de Motor,,94,4,Controles de Potência,,,
Controle de Motor DC,,63,4,Controles de Potência,,,
Controle de Motor DC (TIP41/BC548),,18,3,Controles de Potência,,,
Controle de Motor por Luz com Transistor PNP,,106,4,Controles de Potência,,,
Controle de Motor de Passo-2 (MC1413/1414),,18,1,Controles de Potência,,,
Controle de Motor de Passo (UCN4202),,11,1,Controles de Potência,,,
Controle de Motor de Passo (ULN2001 a 2004),,10,2,Controles de Potência,,,
Controle de Motor de Passo (ULN2003),,38,1,Controles de Potência,,,
Controle de Motor de Passo,,9,4,Controles de Potência,,,
Controle de Motor de Passo de Duas Fases (BC548),,19,1,Controles de Potência,,,
Controle Digital DC (LM358/TIP31/32),,33,2,Controles de Potência,,,
Controle Linear DC (TIP31/41),,56,1,Controles de Potência,,,
Controle PWM-1 (4093/TIP31),,22,1,Controles de Potência,,,
Controle PWM-2 (4001/4011/TIP31),,26,1,Controles de Potência,,,
Controle de SMA,,95,4,Controles de Potência,,,
Dimmer (TIC106),,13,1,Controles de Potência,,,
Dimmer DC,,81,4,Controles de Potência,,,
Dimmer com Triac (TIC226),,30,1,Controles de Potência,,,
Excitador SMA (LM350),,34,1,Controles de Potência,,,
Freio Dinâmico para Motor,,62,4,Controles de Potência,,,
Gerador de Passo (555),,76,1,Controles de Potência,,,
Interruptor com retardo (BC548),,91,1,Controles de Potência,,,
Interruptor de Potência (TIC226),,42,1,Controles de Potência,,,
Interruptor de Potência (TIC226),,90,3,Controles de Potência,,,
Motor Acionador por Toque,,83,4,Controles de Potência,,,
Ponte H,,55,4,Controles de Potência,,,
Ponte H com Feedback (TIP31/32/BC136/136),,24,1,Controles de Potência,,,
Ponte H com FET de Potência,,101,4,Controles de Potência,,,
Ponte H com Lógica (4093/BD135/136),,27,1,Controles de Potência,,,
Ponte H Darlington (TIP110/115),,23,1,Controles de Potência,,,
Ponte H Mista (TIP31/Power MOSFET),,12,1,Controles de Potência,,,
PWM (555/BD136),,5,3,Controles de Potência,,,
PWM Anti-Fase-2 (555/TIP31/32),,61,1,Controles de Potência,,,
PWM Anti-Fase (555),,28,1,Controles de Potência,,,
PWM para Ponte H,,99,4,Controles de Potência,,,
PWM de Potência (LM350/BC548),,17,1,Controles de Potência,,,
Regulador DC para Motores (BD136/BD135),,94,2,Controles de Potência,,,
Relé Amplificado,,87,4,Controles de Potência,,,
Reostato Darlington (TIP121/120),,45,1,Controles de Potência,,,
Reostato DC (2N3055),,32,1,Controles de Potência,,,
Reostato PNP (TIP42),,52,1,Controles de Potência,,,
Reversão Digital de Motor,,7,4,Controles de Potência,,,
Reversão de Motor DC,,67,1,Controles de Potência,,,
SCR com retardo (TIC106),,55,1,Controles de Potência,,,
Detector de Ruídos (BC548),,8,1,"RF, Rádios e Transmissores",,,
Link Óptivo Infravermelho,,66,4,"RF, Rádios e Transmissores",,,
Medidor de Intensidade de Campo (BC548),,48,3,"RF, Rádios e Transmissores",,,
Microtransmissor de FM (BF494),,30,3,"RF, Rádios e Transmissores",,,
Micro-Espião TTL,,61,4,"RF, Rádios e Transmissores",,,
Modulador Óptico Digital,,96,4,"RF, Rádios e Transmissores",,,
Oscilador a Cristal com FET (BF245),,62,3,"RF, Rádios e Transmissores",,,
Oscilador até 50 MHz (MPF102),,67,2,"RF, Rádios e Transmissores",,,
Oscilador com Diodo Tunnel (1N3720),,89,2,"RF, Rádios e Transmissores",,,
Oscilador com Filtro Cerâmico (BC548),,66,2,"RF, Rádios e Transmissores",,,
Oscilador de 100 MHz (BF494),,77,1,"RF, Rádios e Transmissores",,,
Oscilador de RF co 4093,,74,3,"RF, Rádios e Transmissores",,,
Oscilador de UHF,,10,4,"RF, Rádios e Transmissores",,,
Oscilador de VHF (BF494),,23,3,"RF, Rádios e Transmissores",,,
Oscilador Hartley com Triodo (6C4),,38,2,"RF, Rádios e Transmissores",,,
Rádio de Cristal,,19,2,"RF, Rádios e Transmissores",,,
Rádio Integrado (LM386),,21,2,"RF, Rádios e Transmissores",,,
Reforçador AM/OC (BF245),,46,3,"RF, Rádios e Transmissores",,,
Reforçador de Sinais (BF494),,64,2,"RF, Rádios e Transmissores",,,
Simples Rádio AM (BC548/BD135),,46,1,"RF, Rádios e Transmissores",,,
Sintonizador AM,,56,4,"RF, Rádios e Transmissores",,,
Transmissor de Bips TTL,,67,4,"RF, Rádios e Transmissores",,,
Transmissor CW (BD135),,63,2,"RF, Rádios e Transmissores",,,
Transmissor Espião de FM de Alta Potência e Alta Sensibilidade,,115,4,"RF, Rádios e Transmissores",,,
Transmissor Espião de FM Básico,,114,4,"RF, Rádios e Transmissores",,,
Transmissor Goniométrico de FM,,118,4,"RF, Rádios e Transmissores",,,
Transmissor de FM de Alta Potência (35 W),,116,4,"RF, Rádios e Transmissores",,,
Transmissor de FM Potente,,112,4,"RF, Rádios e Transmissores",,,
Transmissor de FM Sensível -2 Transistores,,60,4,"RF, Rádios e Transmissores",,,
Transmissor de Localização,,64,4,"RF, Rádios e Transmissores",,,
Transmissor de Tom (555/BF494),,31,3,"RF, Rádios e Transmissores",,,
Transmissor Simples de FM (BF494),,44,1,"RF, Rádios e Transmissores",,,
Transmissor de Vídeo,,47,4,"RF, Rádios e Transmissores",,,
Transmissor Via Rede (TIP42),,95,1,"RF, Rádios e Transmissores",,,
Controle Automático de Luminosidade (LM336),,40,3,Efeitos de Luz,,,
Excitador de LEDs (TIP122),,70,3,Efeitos de Luz,,,
Fonte de Corrente Constante para LED (BC558),,77,3,Efeitos de Luz,,,
LED 110/220 V,,65,3,Efeitos de Luz,,,
LED em 110 V/220 V CA,,82,2,Efeitos de Luz,,,
LED em 110/220 V (1N4004/7),,82,1,Efeitos de Luz,,,
LED Estroboscópico-1 (555),,49,2,Efeitos de Luz,,,
LED Estroboscópico (555),,32,2,Efeitos de Luz,,,
LED Estroboscópico 2 (4093),,50,2,Efeitos de Luz,,,
Luz de Ré,,9,3,Efeitos de Luz,,,
Luz Rítmica (TIC106),,57,3,Efeitos de Luz,,,
Micro Slnalizador (LM3909),,43,1,Efeitos de Luz,,,
Pisca-Pisca com Relé,,58,1,Efeitos de Luz,,,
Pisca-Pisca Controlado CMOS (4011),,80,3,Efeitos de Luz,,,
Pisca-Pisca de Potência (4011/IRF640),,49,3,Efeitos de Luz,,,
Sinalizador 4093 (4093),,38,3,Efeitos de Luz,,,
Sinalizador de Alta Potência (TIC226),,49,1,Efeitos de Luz,,,
6 V com o 7805,,37,3,Fontes e Circuitos DC,,,
Booster de Corrente,,13,4,Fontes e Circuitos DC,,,
Carregador de Bateria,,13,2,Fontes e Circuitos DC,,,
Carregador de Corrente Constante (BD135),,81,2,Fontes e Circuitos DC,,,
Carregador de Nicad,,51,2,Fontes e Circuitos DC,,,
Conversor de 12 V para 6 V,,26,4,Fontes e Circuitos DC,,,
Crowbar com retardo (TIC106),,65,1,Fontes e Circuitos DC,,,
Dobrador com o 555 (555),,15,3,Fontes e Circuitos DC,,,
Eletrificador (TIC106),,15,2,Fontes e Circuitos DC,,,
Eletrificador (TIC106),,41,3,Fontes e Circuitos DC,,,
"Fonte Ajustável 1,25 a 15 V 23 A (LM350)",,64,3,Fontes e Circuitos DC,,,
Fonte de 12 V/1 A (7812),,33,1,Fontes e Circuitos DC,,,
Fonte 18 V x 1 A,,82,4,Fontes e Circuitos DC,,,
Fonte de 6 V/1 A (7806),,31,1,Fontes e Circuitos DC,,,
Fonte de Alta Tensão (150/350 V),,14,3,Fontes e Circuitos DC,,,
Fonte de Corrente Constante 1 (TIP32),,50,1,Fontes e Circuitos DC,,,
Fonte de Corrente Constante 2 (LM350T),,51,1,Fontes e Circuitos DC,,,
Fonte de Corrente Constante,,52,4,Fontes e Circuitos DC,,,
Fonte Galvanoplástica (2N3055),,74,2,Fontes e Circuitos DC,,,
Fonte de Muito Alta tensão (MAT),,21,4,Fontes e Circuitos DC,,,
Fonte de Muito Alta Tensão (MAT),,84,4,Fontes e Circuitos DC,,,
Fonte Simétrica 15+15 V x 200 mA,,49,4,Fontes e Circuitos DC,,,
Fonte sem Transformador,,59,3,Fontes e Circuitos DC,,,
Fonte Simétrica (7812/7912),,69,1,Fontes e Circuitos DC,,,
Gerador de Tensão Negativa (4093/BD135),,14,1,Fontes e Circuitos DC,,,
Inversor (BD135),,95,2,Fontes e Circuitos DC,,,
Inversor (TIP32),,103,1,Fontes e Circuitos DC,,,
Inversor Fluorescente (2N3055),,39,3,Fontes e Circuitos DC,,,
Proteção Contra Sobrecorrente (TIC106),,21,1,Fontes e Circuitos DC,,,
Proteção Crowbar AC (TIC106),,35,1,Fontes e Circuitos DC,,,
Quadruplicador de Tensão,,88,2,Fontes e Circuitos DC,,,
Redutor de 12 V para 6 V,,44,4,Fontes e Circuitos DC,,,
Redutor de 12 para 6 V (7806),,23,2,Fontes e Circuitos DC,,,
Referência de Muito Baixa Tensão (zener),,6,3,Fontes e Circuitos DC,,,
"Regulador DC de 1,2 V a 32 V x 3 A",,98,4,Fontes e Circuitos DC,,,
Regulador Darlington (TIP120),,8,3,Fontes e Circuitos DC,,,
Regulador de 5 V x 5 A (2N2955/LM109K),,36,3,Fontes e Circuitos DC,,,
Regulador Negativo de Tensão (BD136),,60,3,Fontes e Circuitos DC,,,
Regulador para Fonte Alternativa de Energia (t806),,22,2,Fontes e Circuitos DC,,,
Regulador Protegido (BD135/BC548),,76,2,Fontes e Circuitos DC,,,
Regulador Série-1 (TIP31),,30,2,Fontes e Circuitos DC,,,
Regulador Série-2 (TIP120),,29,2,Fontes e Circuitos DC,,,
Reostato,,19,4,Fontes e Circuitos DC,,,
Restabilizador Paralelo,,32,4,Fontes e Circuitos DC,,,
Série/Paralelo 1,,39,1,Fontes e Circuitos DC,,,
Série/Paralelo 2,,59,1,Fontes e Circuitos DC,,,
Triplicador de Tensão,,71,3,Fontes e Circuitos DC,,,
Zener Ajustável,,102,4,Fontes e Circuitos DC,,,
Zener com Amplificador Operacional (741),,59,2,Fontes e Circuitos DC,,,
Zener de Potência (TIP31),,10,3,Fontes e Circuitos DC,,,
Amostragem e Retenção (4066/CA3140),,44,3,Instrumentação/Operacionais,,,
Amostragem e Retenção (CA3140),,48,1,Instrumentação/Operacionais,,,
Amplificador de Ganho 100,,45,4,Instrumentação/Operacionais,,,
Amplificador Logarítmico,,105,4,Instrumentação/Operacionais,,,
Amplificador Operacional 1 (741),,25,2,Instrumentação/Operacionais,,,
Amplificador Óptico (4N25/BC548),,42,2,Instrumentação/Operacionais,,,
Amplificador para Fotodiodo (741),,55,2,Instrumentação/Operacionais,,,
Amplificador para Transdutor Magnético,,16,4,Instrumentação/Operacionais,,,
Amplificador de Vídeo,,15,4,Instrumentação/Operacionais,,,
Bargraph LM3914,,14,4,Instrumentação/Operacionais,,,
Capacitor Digital (4066),,63,3,Instrumentação/Operacionais,,,
Combinador Linear (741),,69,2,Instrumentação/Operacionais,,,
Comparador de Janela -2 (A.O.),,102,1,Instrumentação/Operacionais,,,
Comparador de Janela (LM324),,97,1,Instrumentação/Operacionais,,,
Comparador Negativo de Tensão (LM324),,29,1,Instrumentação/Operacionais,,,
Comparador Positivo de Tensão (LM324),,42,1,Instrumentação/Operacionais,,,
Conversor Luz-Tensão (7805/BC558),,61,3,Instrumentação/Operacionais,,,
Conversor Senoida/Retangular com Transistores (BC548),,62,2,Instrumentação/Operacionais,,,
Conversor Senoidal/Retangular (A.O.),,60,2,Instrumentação/Operacionais,,,
Detector de Ausência de Pulso,,46,4,Instrumentação/Operacionais,,,
Detector de Coincidência,,89,4,Instrumentação/Operacionais,,,
Detector de Passagem por Zero (741),,34,3,Instrumentação/Operacionais,,,
