Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
System portátil com CD Gradiente SMZ-130,,54,27,Reparação - Áudio,,Não funciona; nada acende,Julho de 1998
System Sharp CD-C570,,55,27,Reparação - Áudio,,Fica somente em stand-by,Julho de 1998
Televisor Philips GL1010,,56,27,Reparação - TV,,"Linhas pretas na imagem, tipo veneziana",Julho de 1998
"Televisor Paxan 29"" Stereo 21M49B",,57,27,Reparação - TV,,Não funciona,Julho de 1998
Televisor Mitsubishi TC-2098,,58,27,Reparação - TV,,Não memoriza canais,Julho de 1998
Videocassete Toshiba M5330B,,59,27,Reparação - Vídeo,,"Em play, funciona 3 s e vai para stand-by",Julho de 1998
Videocassete JVC HD-D641M,,60,27,Reparação - Vídeo,,Ruídos na parte de baixo da tela em qualquer fita,Julho de 1998
Jeep Chrysler Grand Cherokee (V8),,62,27,Reparação - Autos,,"Marcha lenta oscila; quando quente, difícil de pegar",Julho de 1998
Pick-up Chevrolet SS (V6),,64,27,Reparação - Autos,,"Marcha lenta oscilando; andando, normal",Julho de 1998
Acontece,,66,27,Diversos,,,Julho de 1998
Amplificador de 20 W + 20 W RMS,,5,28,Montagem do Mês,,,Agosto de 1998
Teoria x Prática - Júnior,,16,28,Teoria x Prática,,,Agosto de 1998
Técnicas avançadas em fontes chaveadas,,18,28,Análise Prática,,,Agosto de 1998
Teoria x Prática - Profissional,,24,28,Teoria x Prática,,,Agosto de 1998
System Philips GR6-AL (GX),,26,28,Lançamento,,,Agosto de 1998
Função Service,,32,28,Análise Prática,,,Agosto de 1998
Informática,,37,28,Teoria,,,Agosto de 1998
Curso de Compact Disc - Lição 12,,40,28,Teoria,,,Agosto de 1998
Amplificador ASN Eletrônica PA500,,45,28,Reparação - Áudio,,Não funciona,Agosto de 1998
System Gradiente NS457/607,,46,28,Reparação - Áudio,,"Funciona, mas com ruído de fundo",Agosto de 1998
Cassete-deck Gradiente D-475,,47,28,Reparação - Áudio,,O contador não conta reversamente,Agosto de 1998
Televisor Philips 14GL1010 (GR1),,48,28,Reparação - TV,,"Funciona, mas não tem caracteres (OSD)",Agosto de 1998
Televisor Philips 14GL1010 (GR1),,49,28,Reparação - TV,,Não sintoniza canais,Agosto de 1998
Teoria x Prática - Expert,,50,28,Teoria x Prática,,,Agosto de 1998
Televisor Philips 14GL1010 (GR1),,51,28,Reparação - TV,,Imagem com borrões coloridos,Agosto de 1998
Videocassete Sharp VC1494B,,52,28,Reparação - Vídeo,,Não sintoniza canais,Agosto de 1998
Automóvel Chrysler Vision TSi - Motor 3.5 L,,54,28,Reparação - Autos,,Motor interrompeu o funcionamento a +120 km/h,Agosto de 1998
Automóvel Chrysler Neon Sport 2.0 L DOHC,,55,28,Reparação - Autos,,Motor não funciona (check engine apagada),Agosto de 1998
Acontece,,66,28,Diversos,,,Agosto de 1998
Técnicas avançadas em fontes chaveadas,,5,29,Análise Prática,,,Setembro de 1998
Teoria x Prática - Júnior,,16,29,Teoria x Prática,,,Setembro de 1998
Curso de análise de defeitos,,18,29,Diversos,,,Setembro de 1998
Curso de Compact Disc - Lição 13,,20,29,Teoria,,,Setembro de 1998
Teoria x Prática - Profissional,,26,29,Teoria x Prática,,,Setembro de 1998
Informática,,28,29,Teoria,,,Setembro de 1998
Características e substituições de transistores,,30,29,Análise Prática,,,Setembro de 1998
Assistência técnica,,44,29,Diversos,,,Setembro de 1998
Teoria x Prática - Expert,,50,29,Teoria x Prática,,,Setembro de 1998
System Philco PMD-200,,52,29,Reparação - Áudio,,FM não funciona,Setembro de 1998
System Philco PMI-700,,53,29,Reparação - Áudio,,"Reproduz bem, mas não grava",Setembro de 1998
System Philco PMS-300,,54,29,Reparação - Áudio,,Nada funciona; não acende display,Setembro de 1998
Televisor Semp-Toshiba TS1430,,55,29,Reparação - TV,,Não funciona,Setembro de 1998
Televisor Semp-Toshiba TS2058,,56,29,Reparação - TV,,Não funciona (vários defeitos),Setembro de 1998
Televisor Philco CPH-05,,58,29,Reparação - TV,,Fica desarmando,Setembro de 1998
Videocassete Panasonic PV-1560,,59,29,Reparação - Vídeo,,Não funciona,Setembro de 1998
Videocassete Panasonic PV-1364,,60,29,Reparação - Vídeo,,Motor do capstan não gira; apenas dá trancos,Setembro de 1998
Jeep Grand Cherokee V-8 5.2 L,,61,29,Reparação - Autos,,Bateria descarregada (Charging system voltage too low),Setembro de 1998
Chrysler Caravan LE 3.3 L V-6,,62,29,Reparação - Autos,,Transmissão eletrônica bloqueada (limp-in),Setembro de 1998
Super Índice,,64,29,Diversos,,,Setembro de 1998
Acontece,,66,29,Diversos,,,Setembro de 1998
Super teste e pesquisador de som,,5,30,Montagem do Mês,,,Outubro de 1998
Teoria x Prática - Júnior,,16,30,Teoria x Prática,,,Outubro de 1998
Técnicas avançadas em fontes chaveadas,,18,30,Análise Prática,,,Outubro de 1998
Teoria x Prática - Profissional,,24,30,Teoria x Prática,,,Outubro de 1998
Microprocessador Philips MSM 5840,,26,30,Teoria,,,Outubro de 1998
Curso de Compact Disc - Lição 14,,38,30,Teoria,,,Outubro de 1998
Gincana,,44,30,Diversos,,,Outubro de 1998
Teoria x Prática - Expert,,46,30,Teoria x Prática,,,Outubro de 1998
Gerador de padrões (barras),,48,30,Instrução,,,Outubro de 1998
System Philco PMI-505,,51,30,Reparação - Áudio,,Não sintoniza FM,Outubro de 1998
System Aiwa MSX-V420,,52,30,Reparação - Áudio,,"Às vezes se desliga sozinho, apagando o display",Outubro de 1998
Televisor Sharp TVC 1492A,,53,30,Reparação - TV,,Não funciona,Outubro de 1998
Televisor Mitsubishi TC-2098,,54,30,Reparação - TV,,Produz ruído; não funciona,Outubro de 1998
Videocassete Panasonic PV1364,,55,30,Reparação - Vídeo,,Desliga às vezes durante a reprodução,Outubro de 1998
Videocassete CCE 30X,,56,30,Reparação - Vídeo,,"Ao acionar o play, às vezes o display fica maluco e desliga",Outubro de 1998
Acontece,,66,30,Diversos,,,Outubro de 1998
Super teste e pesquisador de som,,5,31,Montagem do Mês,,,Novembro de 1998
Teoria x Prática - Júnior,,14,31,Teoria x Prática,,,Novembro de 1998
Técnicas avançadas em fontes chaveadas,,18,31,Análise Prática,,,Novembro de 1998
Teoria x Prática - Profissional,,26,31,Teoria x Prática,,,Novembro de 1998
Croma de VCR,,28,31,Teoria,,,Novembro de 1998
Curso de Osciloscópio - Parte I,,37,31,Teoria,,,Novembro de 1998
Curso de Compact Disc - Lição 15,,46,31,Teoria,,,Novembro de 1998
Teoria x Prática - Expert,,54,31,Teoria x Prática,,,Novembro de 1998
Gincana,,56,31,Diversos,,,Novembro de 1998
System Aiwa NSX999 MKII,,58,31,Reparação - Áudio,,Funciona normalmente; apenas o display está apagado,Novembro de 1998
System Aiwa NSX-A22,,59,31,Reparação - Áudio,,Tape-deck não funciona; restante normal,Novembro de 1998
System Aiwa CX-NA22,,60,31,Reparação - Áudio,,Não funciona,Novembro de 1998
Compact disc player Sony CDPM-28,,61,31,Reparação - Áudio,,Som com ruído e distorção,Novembro de 1998
System Aiwa NSX-V9000,,62,31,Reparação - Áudio,,"Mecânica e display normais, mas não tem som",Novembro de 1998
Amplificador Delta DBR9107,,63,31,Reparação - Áudio,,Queima a saída ao ligar direto à rede; aquecimento excessivo,Novembro de 1998
Super Índice,,64,31,Diversos,,,Novembro de 1998
Acontece,,66,31,Diversos,,,Novembro de 1998
Excitador horizontal-vertical RGB,,5,32,Montagem do Mês,,,Abril de 1999
Teoria x Prática - Júnior,,20,32,Teoria x Prática,,,Abril de 1999
Curso de Osciloscópio - Parte 2,,22,32,Teoria,,,Abril de 1999
Teoria x Prática - Profissional,,30,32,Teoria x Prática,,,Abril de 1999
Curso de Compact Disc - Lição 16,,32,32,Teoria,,,Abril de 1999
Função Service,,40,32,Análise Prática,,,Abril de 1999
Croma de VCR,,46,32,Teoria,,,Abril de 1999
Teoria x Prática - Expert,,50,32,Teoria x Prática,,,Abril de 1999
Gincana,,54,32,Diversos,,,Abril de 1999
Auto rádio CD Panasonic DEH-59,,56,32,Reparação - Áudio,,Não funciona,Abril de 1999
Televisor CCE HPS-2081,,58,32,Reparação - TV,,Não funciona,Abril de 1999
Televisor Philco PC1442 (CPH-04),,59,32,Reparação - TV,,"Funciona, mas logo desarma",Abril de 1999
Televisor Philco CPH-02,,60,32,Reparação - TV,,Não tem cor,Abril de 1999
Televisor Sony KV-1450B,,61,32,Reparação - TV,,Após 3 s ligado volta ao modo stand-by,Abril de 1999
Televisor Sony KV-205MT,,62,32,Reparação - TV,,Desliga após 3 segundos,Abril de 1999
Organização pessoal e assistência técnica,,63,32,Diversos,,,Abril de 1999
Acontece,,66,32,Diversos,,,Abril de 1999
Testador de bico injetor,,5,33,Montagem do Mês,,,Junho de 1999
Teoria x Prática - Júnior,,14,33,Teoria x Prática,,,Junho de 1999
Função Service,,16,33,Análise Prática,,,Junho de 1999
Curso de Osciloscópio - Parte 3,,21,33,Teoria,,,Junho de 1999
Croma de VCR,,29,33,Teoria,,,Junho de 1999
Teoria x Prática - Profissional,,34,33,Teoria x Prática,,,Junho de 1999
Gincana,,36,33,Diversos,,,Junho de 1999
Técnicas avançadas em fontes chaveadas,,38,33,Análise Prática,,,Junho de 1999
Respostas da prova de TVC,,47,33,Diversos,,,Junho de 1999
Teoria x Prática - Expert,,50,33,Teoria x Prática,,,Junho de 1999
System Sony HP279D,,52,33,Reparação - Áudio,,Não funciona; apenas acende o painel,Junho de 1999
System Gradiente DS-30,,53,33,Reparação - Áudio,,Som baixo; ao acionar UP/DOWN faz um ruído no som,Junho de 1999
System Sony LBT-45W,,54,33,Reparação - Áudio,,Som baixo; não funciona o controle UP/DOWN,Junho de 1999
Televisor Philco PVT-1428,,55,33,Reparação - TV,,Imagem distorce intermitentemente,Junho de 1999
Televisor Mitsubishi TC-2020,,56,33,Reparação - TV,,Não funciona,Junho de 1999
Televisor Sanyo CTP6766U,,57,33,Reparação - TV,,Não funciona; só acende o LED stand-by,Junho de 1999
Videocassete Gradiente GSV-804HF,,58,33,Reparação - Vídeo,,O comando Play às vezes funciona,Junho de 1999
Videocassete Toshiba M-5330B,,59,33,Reparação - Vídeo,,Sem imagem do sintonizador e da fita,Junho de 1999
Videocassete Philco PVC 4H10,,60,33,Reparação - Vídeo,,Não funciona; display não acende,Junho de 1999
Excitador RGB (aplicações),,61,33,Teoria,,,Junho de 1999
Acontece,,66,33,Diversos,,,Junho de 1999
Gerador de RF,,5,34,Montagem do Mês,,,Setembro de 1999
Teoria x Prática - Júnior,,12,34,Teoria x Prática,,,Setembro de 1999
Curso de Osciloscópio - Parte 4,,15,34,Teoria,,,Setembro de 1999
Teoria x Prática - Profissional,,28,34,Teoria x Prática,,,Setembro de 1999
Seção do leitor,,31,34,Diversos,,,Setembro de 1999
Técnicas avançadas em fontes chaveadas,,38,34,Análise Prática,,,Setembro de 1999
Teoria x Prática - Expert,,40,34,Teoria x Prática,,,Setembro de 1999
Micro-system Philco PMD-200,,42,34,Reparação - Áudio,,Grava baixo,Setembro de 1999
System Gradiente AT-70,,43,34,Reparação - Áudio,,,Setembro de 1999
System Gradiente TS-203,,44,34,Reparação - Áudio,,Não funciona AM/FM,Setembro de 1999
System Gradiente DS500,,46,34,Reparação - Áudio,,Gravação com baixa intensidade,Setembro de 1999
Televisor CCE HPS 2080F,,47,34,Reparação - TV,,Sem som e sem brilho,Setembro de 1999
Televisor Philco chassi CPH-05,,48,34,Reparação - TV,,Não funciona,Setembro de 1999
Televisor Philco PC1425 (CPH-02),,50,34,Reparação - TV,,Efeito veneziana no sinal de croma,Setembro de 1999
Televisor Philco PC2039,,51,34,Reparação - TV,,Linhas horizontais pretas na parte de cima da imagem,Setembro de 1999
Televisor Philips chassi CTO,,53,34,Reparação - TV,,Sem luminância (imagem escura); às vezes a imagem aparece,Setembro de 1999
Televisor CCE HPS1481,,54,34,Reparação - TV,,Sem brilho; não desliga,Setembro de 1999
Videocassete Philco PVC 4H10,,55,34,Reparação - Vídeo,,Não identifica a velocidade SLP/SP,Setembro de 1999
Videocassete Philco PVC-6000,,56,34,Reparação - Vídeo,,Cilindro com a velocidade muito alta,Setembro de 1999
Videocassete Panasonic NV-HD100BR,,57,34,Reparação - Vídeo,,"Após o Power, volta para stand-by",Setembro de 1999
Videocassete Panasonic G21,,58,34,Reparação - Vídeo,,Só acende o LED power e o Eject,Setembro de 1999
Gincana,,60,34,Diversos,,,Setembro de 1999
Acontece,,66,34,Diversos,,,Setembro de 1999
Fonte ajustável FA-2,,5,35,Montagem do Mês,,,Dezembro de 1999
Teoria x Prática - Júnior,,10,35,Teoria x Prática,,,Dezembro de 1999
Curso de Osciloscópio - Parte 5,,12,35,Teoria,,,Dezembro de 1999
Teoria x Prática - Profissional,,22,35,Teoria x Prática,,,Dezembro de 1999
Televisor Sharp 21ST54,,24,35,Lançamento,,,Dezembro de 1999
Técnicas avançadas em fontes chaveadas,,32,35,Análise Prática,,,Dezembro de 1999
Teoria x Prática - Expert,,42,35,Teoria x Prática,,,Dezembro de 1999
Gincana,,44,35,Diversos,,,Dezembro de 1999
Micro-system Toshiba MC877CD,,46,35,Reparação - Áudio,,Não funciona; não acende display,Dezembro de 1999
Micro-system CCE SS9000,,47,35,Reparação - Áudio,,Não desliga; funciona bem,Dezembro de 1999
Televisor Toshiba VS-149CR,,48,35,Reparação - TV,,Vertical levemente fechado,Dezembro de 1999
"Televisor Samsung chassi KCT52A (29"" - CN7202WB)",,49,35,Reparação - TV,,Pré-ajustes do chassi,Dezembro de 1999
Seção do leitor,,50,35,Diversos,,,Dezembro de 1999
Televisor Sharp 1453/2053,,51,35,Reparação - TV,,Não apresenta caracteres,Dezembro de 1999
Televisor Panasonic TC-21V50,,53,35,Reparação - TV,,Não funciona,Dezembro de 1999
Televisor Goldstar CP14A80/82,,54,35,Reparação - TV,,"Alguns canais sintonizam, outros não",Dezembro de 1999
"Televisor Sony KV-2959T (29"")",,55,35,Reparação - TV,,Sem luminância em PAL-M,Dezembro de 1999
Televisor Sharp 2040/2041,,56,35,Reparação - TV,,Não funciona,Dezembro de 1999
Televisor Goldstar CP20B70,,57,35,Reparação - TV,,Cor intermitente,Dezembro de 1999
Televisor Philco PC1603 (CPH-02),,58,35,Reparação - TV,,Sem vídeo; sem som; brilho atua,Dezembro de 1999
Videocassete Panasonic NV-G11BR,,60,35,Reparação - Vídeo,,"Aciona ON e carrega a fita, mas desliga após 3 s",Dezembro de 1999
Acontece,,66,35,Diversos,,,Dezembro de 1999
Balanceador de sinais,,5,36,Projetos do Mês,,,Março de 2000
Dobrador de tensão,,8,36,Projetos do Mês,,,Março de 2000
Teoria x Prática - Júnior,,12,36,Teoria x Prática,,,Março de 2000
Som profissional e acústica: o mixer,,14,36,Teoria,,,Março de 2000
Teoria x Prática - Profissional,,22,36,Teoria x Prática,,,Março de 2000
Televisor Sharp 21ST54,,24,36,Lançamento,,,Março de 2000
Curso de Automação,,30,36,Teoria,,,Março de 2000
Seção do leitor,,37,36,Diversos,,,Março de 2000
Gincana,,38,36,Diversos,,,Março de 2000
Teoria x Prática - Expert,,40,36,Teoria x Prática,,,Março de 2000
Telefone sem fio Panasonic KX-T3910R,,44,36,Reparação - Telefonia,,Desligando sozinho,Março de 2000
Fax Panasonic KX-F130,,46,36,Reparação - Telefonia,,Não funciona,Março de 2000
Secretária eletrônica Panasonic KX-T4410H,,48,36,Reparação - Telefonia,,,Março de 2000
Micro-system Panasonic SA-CH94M,,49,36,Reparação - Áudio,,"Liga, mas logo em seguida desliga",Março de 2000
System Gradiente NS607,,50,36,Reparação - Áudio,,Não reproduz AM/FM nem tape; CD normal,Março de 2000
TV/vídeo Panasonic 20PLCTV21L4,,52,36,Reparação - TV,,,Março de 2000
Televisor Panasonic TC-29G8,,53,36,Reparação - TV,,Não funciona,Março de 2000
Televisor Panasonic TC-29V60,,54,36,Reparação - TV,,,Março de 2000
Videocassete Semp-Toshiba TVC102CR,,56,36,Reparação - Vídeo,,,Março de 2000
Videocassete Sharp VC-H857B,,57,36,Reparação - Vídeo,,,Março de 2000
Videocassete Toshiba X27,,58,36,Reparação - Vídeo,,Não funciona (nem acende display),Março de 2000
Videocassete Panasonic PV-3720,,60,36,Reparação - Vídeo,,Não entra no modo REC,Março de 2000
Filmadora Sony CCD-TR330BR,,61,36,Reparação - Vídeo,,,Março de 2000
Filmadora Panasonic NV-M8PX,,62,36,Reparação - Vídeo,,Às vezes o motor de capstan não funciona,Março de 2000
Acontece,,66,36,Diversos,,,Março de 2000
