Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Sirene simples (1 tom) (BC548/2N3055),,9,1,Circuitos,,,
Frequência do multivibrador astável,,9,1,Fórmulas,,,
Interruptor de toque I (MCR 106),,10,1,Circuitos,,,
Interruptor crepuscular (MCR106),,10,1,Circuitos,,,
1N4001 a 1N4007,,11,1,Componentes,,,
Efeitos fisiológicos da corrente elétrica,,11,1,Tabelas e Códigos,,,
Estabilizador paralelo (2N3055),,12,1,Circuitos,,,
Pisca-pisca/Semáforo (BC 548),,12,1,Circuitos,,,
Curva característica do diodo zener,,12,1,Tabelas e Códigos,,,
Frequência de um circuito LC paralelo,,13,1,Fórmulas,,,
Detetor de umidade (SCR),,14,1,Circuitos,,,
Rádio de 3 transistores (BC548/BD 135),,14,1,Circuitos,,,
Resistores em paralelo e em série,,15,1,Fórmulas,,,
Interruptor de togue II (MCR106),,16,1,Circuitos,,,
Capacitores em paralelo e em série,,16,1,Fórmulas,,,
Filtro contra interferências,,17,1,Circuitos,,,
Filtro passa baixas,,17,1,Fórmulas,,,
Simples estroboscópio (MCR 106),,18,1,Circuitos,,,
Espectro de algumas fontes emissoras,,18,1,Tabelas e Códigos,,,
Dimmer com SCR,,19,1,Circuitos,,,
Resistores (código de cores),,19,1,Tabelas e Códigos,,,
Dimmer com Triac,,20,1,Circuitos,,,
Terminais de um potenciômetro (ligações),,20,1,Tabelas e Códigos,,,
Interruptor temporizado (MCR 106),,21,1,Circuitos,,,
Constantes de tempo RC,,21,1,Tabelas e Códigos,,,
Luz rítmica (MCR 106),,22,1,Circuitos,,,
Efeito Joule (dissipação de potência em forma de calor),,22,1,Fórmulas,,,
Alarmes com SCRs (MCR106/TIC 106),,23,1,Circuitos,,,
Teminais de um relé (RU 101006/12),,23,1,Tabelas e Códigos,,,
Inversor de pequena potência,,24,1,Circuitos,,,
"BD135, BD137, BD139, TIP29",,24,1,Componentes,,,
Foto oscilador I (2N2646),,25,1,Circuitos,,,
2N2646,,25,1,Componentes,,,
"Amplificador TBAB20L (2,2W)",,26,1,Circuitos,,,
Faixa de áudio,,26,1,Tabelas e Códigos,,,
Oscilador multi-usos (BC547/BC548),,27,1,Circuitos,,,
Resistência de um condutor homogêneo de secção constante,,27,1,Fórmulas,,,
2N3055,,28,1,Componentes,,,
Tabela de resistividade,,28,1,Tabelas e Códigos,,,
Etapa de áudio simples (1) (TIP/2N3055),,29,1,Circuitos,,,
Luz rítmica de 12V (2N3055),,29,1,Circuitos,,,
Mini buzzer (2N2646),,29,1,Circuitos,,,
Frequência do oscilador unijunção,,30,1,Fórmulas,,,
TIP31,,30,1,Componentes,,,
Rádio sensível com 3 transistores (BC548),,31,1,Circuitos,,,
"BC547, BC548, BC546, BC549, BC550",,31,1,Componentes,,,
Jogo da velocidade (SCR),,32,1,Circuitos,,,
MCR106,,32,1,Componentes,,,
Proteção para fontes (SCR;,,33,1,Circuitos,,,
Cálculo de proteção de fontes,,33,1,Fórmulas,,,
Pulsador fluorescente (MCR 106),,34,1,Circuitos,,,
Lei de Ohm,,34,1,Fórmulas,,,
Transmissor para rádio controle (BF 494),,35,1,Circuitos,,,
BF494,,35,1,Componentes,,,
Eliminador de pilhas (BD/TIP),,36,1,Circuitos,,,
Conversão de capacitâncias e correntes,,36,1,Tabelas e Códigos,,,
Etapa de áudio simples (ll) (BC548),,37,1,Circuitos,,,
Potências de 10 - prefixos,,37,1,Tabelas e Códigos,,,
Amplificador de 5W (BD135/BD136),,38,1,Circuitos,,,
Valores padrão de resistores,,38,1,Tabelas e Códigos,,,
Reed switch em controle de potência (MCR106),,39,1,Circuitos,,,
TIC106,,39,1,Componentes,,,
Multivibrador em áudio (BC 548),,40,1,Circuitos,,,
Transmissor de rádio controle (BF 494),,40,1,Circuitos,,,
Frequências de rádio controle,,40,1,Tabelas e Códigos,,,
Oscilador UJT (2N2646),,41,1,Circuitos,,,
Unidades e abreviaturas,,42,1,Tabelas e Códigos,,,
Fonte de 12V x 2A (2N3055),,43,1,Circuitos,,,
BZX79 - diodo zener,,43,1,Componentes,,,
Relê de luz (BC548),,44,1,Circuitos,,,
Frequência x periodo,,44,1,Fórmulas,,,
1N4148e 1N914,,44,1,Componentes,,,
Micro transmissor de FM (BF 494),,45,1,Circuitos,,,
Frequências de radiodifusão e TV,,45,1,Tabelas e Códigos,,,
Oscilador duplo T (BC548),,46,1,Circuitos,,,
Frequência do duplo T,,46,1,Fórmulas,,,
Conversor de 12V para 6V ou 9V (2N3055),,47,1,Circuitos,,,
Conversor tensão/frequência (2N2646),,47,1,Circuitos,,,
Nomes de faixas de radiocomunicações,,47,1,Tabelas e Códigos,,,
Código Morse,,48,1,Tabelas e Códigos,,,
Sirene de dois tons (555),,49,1,Circuitos,,,
Frequência do astável 555,,49,1,Fórmulas,,,
Gerador de ruído branco (BC548),,50,1,Circuitos,,,
Alfabeto fonético internacional,,50,1,Tabelas e Códigos,,,
Luz estroboscópica (xenônio),,51,1,Circuitos,,,
Canais de TV e suas frequências,,51,1,Tabelas e Códigos,,,
Amplificador AM-FM (BF 494),,52,1,Circuitos,,,
Valores em senóides,,52,1,Tabelas e Códigos,,,
Casador de impedâncias (BC 548),,53,1,Circuitos,,,
Pisca-pisca (7400),,54,1,Circuitos,,,
7400,,54,1,Componentes,,,
VU de leds (BD 135/BC548),,55,1,Circuitos,,,
7402,,55,1,Componentes,,,
Micro rádio,,56,1,Circuitos,,,
Código europeu de semicondutores,,56,1,Tabelas e Códigos,,,
Mixer-mic (741),,57,1,Circuitos,,,
741 - amplificador operacional,,57,1,Componentes,,,
Alarme integrado de luz (741),,58,1,Circuitos,,,
Impedâncias (RL e RC),,58,1,Fórmulas,,,
Antenas de rádio :,,58,1,Tabelas e Códigos,,,
Transmissor de FM com eletreta (BF 494),,59,1,Circuitos,,,
Características do seguidor de tensão,,59,1,Tabelas e Códigos,,,
Oscilador de relaxação com 741,,60,1,Circuitos,,,
Fonte simples/fonte simétrica para AO,,60,1,Tabelas e Códigos,,,
Acionador seletivo (BC548),,61,1,Circuitos,,,
Filtro acionador seletivo,,61,1,Fórmulas,,,
Temporizador (2N2646),,62,1,Circuitos,,,
Cálculo de tempo para o unijunção,,62,1,Fórmulas,,,
Oscilador de relaxação com SCR,,63,1,Circuitos,,,
Capacitores de poliéster metalizado Circuitos lógicos,,63,1,Tabelas e Códigos,,,
Sequenciador para 6 ou 12V (MCR106),,64,1,Circuitos,,,
Funções trigonométricas,,64,1,Fórmulas,,,
Oscilador de áudio (BC548/BC558),,65,1,Circuitos,,,
"BD138, BD140, BD136",,65,1,Componentes,,,
Pisca-pisca simples (BC548/BC 558),,66,1,Circuitos,,,
TIP30,,66,1,Componentes,,,
interruptor noturno (MCR106),,68,1,Circuitos,,,
Conversão binário x decimal,,68,1,Tabelas e Códigos,,,
Oscilador RF (BF 494),,69,1,Circuitos,,,
Sensível interruptor de toque (SCR),,70,1,Circuitos,,,
Conversão de temperaturas,,70,1,Fórmulas,,,
Oscilador 1 kHz (BC548),,71,1,Circuitos,,,
Eletroscópio (MPF 102),,72,1,Circuitos,,,
MPF102,,72,1,Componentes,,,
Mini temporizador (MCR 106),,73,1,Circuitos,,,
Corrente de fusão de fios,,73,1,Tabelas e Códigos,,,
Leds em CA,,74,1,Circuitos,,,
Constantes físicas,,74,1,Tabelas e Códigos,,,
Transmissor de rádio controie modulado (BC/8F),,75,1,Circuitos,,,
Padrão de irradiação de transmissor RC,,75,1,Tabelas e Códigos,,,
Órgão eletrônico simples (2N2646),,76,1,Circuitos,,,
Símbolos eletrônicos (1),,76,1,Tabelas e Códigos,,,
Receptor de rádio controle (BF/BC),,77,1,Circuitos,,,
Símbolos eletrônicos (II),,77,1,Tabelas e Códigos,,,
Controle segúencial por relê (4017),,78,1,Circuitos,,,
4017 ou CD4017,,78,1,Componentes,,,
Fonte de M.A.T. (MCR106),,79,1,Circuitos,,,
Ponte de Wheatstone,,79,1,Fórmulas,,,
Resistividade de alguns materiais,,80,1,Tabelas e Códigos,,,
Relê eletrônico (BC 548),,81,1,Circuitos,,,
Constantes dielétricas,,81,1,Tabelas e Códigos,,,
Oscilador 600 kHz (BF 494),,82,1,Circuitos,,,
Rigidez dielétrica em kV/cm,,82,1,Tabelas e Códigos,,,
Iluminação de emergência,,83,1,Circuitos,,,
Circuitos retificadores,,83,1,Tabelas e Códigos,,,
Foto multivibrador (BC548),,84,1,Circuitos,,,
Micro amplificador (BC548) .,,84,1,Circuitos,,,
Dobradores e triplicadores de tensão,,85,1,Tabelas e Códigos,,,
Sismógrafo (MCR106),,86,1,Circuitos,,,
Quadruplicadores de tensão,,86,1,Tabelas e Códigos,,,
Amplificador de 3V (BC548),,87,1,Circuitos,,,
Pequeno inversor (2N3055),,87,1,Circuitos,,,
RLC - impedâncias e defasagens (1),,87,1,Fórmulas,,,
TV oscilador (BF 494),,88,1,Circuitos,,,
RLC - impedâncias e defasagens (II),,88,1,Fórmulas,,,
Foto oscilador II (BC548/BC558),,89,1,Circuitos,,,
BC327 - BC328,,89,1,Componentes,,,
Transmissor AM (BC 548),,90,1,Circuitos,,,
BC337 - BC338,,90,1,Componentes,,,
Sintonizador AM (BC 548),,91,1,Circuitos,,,
Corrente máxima num resistor 50% de sua dissipação,,91,1,Tabelas e Códigos,,,
Duas potências com Triac,,92,1,Circuitos,,,
TIC226,,92,1,Componentes,,,
Fonte sem transformador,,93,1,Circuitos,,,
Relaxação com dois transistores (BC548/BC558),,94,1,Circuitos,,,
"Ponto de fusão de ligas, metais outras substâncias",,94,1,Tabelas e Códigos,,,
Disparo de SCRs por CMOS,,95,1,Circuitos,,,
Comprimento de onda x frequência,,95,1,Fórmulas,,,
Oscilador TTL de áudio,,96,1,Circuitos,,,
7404,,96,1,Componentes,,,
Sirene 7400,,97,1,Circuitos,,,
7410,,97,1,Componentes,,,
Ponte de capacitâncias,,98,1,Circuitos,,,
Ponte de Wien .,,98,1,Fórmulas,,,
Contador até 10 como 4017,,99,1,Circuitos,,,
4001 ou CD4001,,99,1,Componentes,,,
Fonte de 1000V (BD 135),,100,1,Circuitos,,,
Multiplicador de tensão,,100,1,Tabelas e Códigos,,,
Fotômetro simples (LDR),,101,1,Circuitos,,,
Unidades usadas em fotometria radiometria,,101,1,Tabelas e Códigos,,,
Gerador de barras para TV (BF 494),,102,1,Circuitos,,,
7420,,102,1,Componentes,,,
Termômetro eletrônico (BC 548),,103,1,Circuitos,,,
Gerador de tons para rádio controle (BC548),,104,1,Circuitos,,,
Mono estável 555,,104,1,Tabelas e Códigos,,,
Pirógrafo (TIC226),,105,1,Circuitos,,,
1N5411 e 40583 - Diacs,,105,1,Componentes,,,
Pisca-pisca de potência (2N3055),,106,1,Circuitos,,,
Oscilador de relaxação (neon),,106,1,Fórmulas,,,
Transmissor de ondas curias (Br 494),,107,1,Circuitos,,,
Lei de Coulomb,,107,1,Fórmulas,,,
Pisca-led (2N2646),,108,1,Circuitos,,,
7430,,108,1,Componentes,,,
Pisca-neon,,109,1,Circuitos,,,
7442,,109,1,Componentes,,,
Cronômetro neon,,110,1,Circuitos,,,
7486,,110,1,Componentes,,,
Medidor de intensidade de campo Metrônomo (BC557),,111,1,Circuitos,,,
Oscilador de relaxação modulado (2N2646),,112,1,Circuitos,,,
Leitura de capacitores cerâmicos,,112,1,Tabelas e Códigos,,,
Timer 10 minutos (2N2646),,113,1,Circuitos,,,
Auto indução de uma (núcleo de ar),,113,1,Fórmulas,,,
Alarme de temperatura (SCR/BC548),,114,1,Circuitos,,,
"NTC (B8 320, TD11, TD6, TD5)",,114,1,Componentes,,,
Alarme de umidade (SCR/BC 548),,115,1,Circuitos,,,
7490,,115,1,Componentes,,,
Alarme de baixa corrente - 60 UA (SCR/BC548),,116,1,Circuitos,,,
Alfa x Beta,,116,1,Fórmulas,,,
Triac + UJT = controle de potência,,117,1,Circuitos,,,
Filtros passa baixas e passa altas,,117,1,Fórmulas,,,
Interruptor de onda completa com SCR,,118,1,Circuitos,,,
Características das subfamílias TTL,,118,1,Tabelas e Códigos,,,
Interruptor SCR (liga/desliga),,119,1,Circuitos,,,
Especificações e frequências subfamílias TTL,,119,1,Tabelas e Códigos,,,
Interruptor SCR (somente liga),,120,1,Circuitos,,,
Indutâncias pequenas,,120,1,Fórmulas,,,
Som remato,,121,1,Circuitos,,,
beta pediatra Som - frequências e comprimentos de onda,,121,1,Tabelas e Códigos,,,
Nervo teste com choque,,122,1,Circuitos,,,
Curva típica de impedância de alto-falante,,122,1,Tabelas e Códigos,,,
Oscilador disparado (7400),,123,1,Circuitos,,,
Reatâncias indutiva e capacitiva,,123,1,Fórmulas,,,
Detetor de prioridade (MCR 106),,124,1,Circuitos,,,
Espectro de lâmpadas de carvão,,124,1,Tabelas e Códigos,,,
Contador até 99 (7490),,125,1,Circuitos,,,
TIP41,,125,1,Componentes,,,
Móbile rítmico (MCR 106),,126,1,Circuitos,,,
TIP42,,126,1,Componentes,,,
Leds rítmicos (MCR106/TIC 106),,127,1,Circuitos,,,
Decibels,,127,1,Fórmulas,,,
Pulsador de potência (MCR 106),,128,1,Circuitos,,,
"Equivalência de integrados (741, MC 1310, LM104)",,128,1,Tabelas e Códigos,,,
Lâmpada mágica (MCR106),,129,1,Circuitos,,,
Velocidade do som em alguns materiais,,129,1,Tabelas e Códigos,,,
Oscilador ultra-sônico (BC 548),,130,1,Circuitos,,,
Velocidade do som em líquidos,,130,1,Tabelas e Códigos,,,
Detetor de mentiras (BC548),,131,1,Circuitos,,,
Prova de diodos,,131,1,Tabelas e Códigos,,,
Amplificador 741 (1-100 ganho),,132,1,Circuitos,,,
Pré-amplificadores integrados,,132,1,Componentes,,,
Oscilador 1 kHz (741),,133,1,Circuitos,,,
BD331,,133,1,Componentes,,,
Oscilador 500 Hz - 5 kHz (741),,134,1,Circuitos,,,
BD332,,134,1,Componentes,,,
Biestável como 741,,135,1,Circuitos,,,
BD433,,135,1,Componentes,,,
Biestável 741 - sem fonte simétrica,,136,1,Circuitos,,,
BD434,,136,1,Componentes,,,
Oscilador para praticar telegrafia (741),,137,1,Circuitos,,,
Prova de eletrolíticos,,137,1,Tabelas e Códigos,,,
Oscilador de potência (741/BD135/6),,138,1,Circuitos,,,
Código SINFO,,138,1,Tabelas e Códigos,,,
Amplificador TBA810S,,139,1,Circuitos,,,
TBA81O,,139,1,Componentes,,,
Conversor analógico-digital (2N2646),,140,1,Circuitos,,,
Circuito RLC paralelo,,140,1,Fórmulas,,,
Timer 1 hora (BC548/MCR 106;,,141,1,Circuitos,,,
Circuito RG paralelo,,141,1,Fórmulas,,,
Pulsador com SCR (MCR106),,142,1,Circuitos,,,
Circuito RC série,,142,1,Fórmulas,,,
Simples etapa amplificadora (BC 548),,143,1,Circuitos,,,
Medidas de corrente e tensão resistores,,143,1,Tabelas e Códigos,,,
Etapa de 2 transistores (75 dB),,144,1,Circuitos,,,
Série tribo-elétrica,,144,1,Tabelas e Códigos,,,
Etapa de 2 transistores (2M),,145,1,Circuitos,,,
Comprimento máximo de fios (som),,145,1,Tabelas e Códigos,,,
Relé driver (1 transistor - ganho 100),,146,1,Circuitos,,,
Correntes de motores elétricos,,146,1,Tabelas e Códigos,,,
Relê driver (2 transistores),,147,1,Circuitos,,,
TBA8B20,,147,1,Componentes,,,
Monoestável (BC548),,148,1,Circuitos,,,
2SB370 - 2SD170,,148,1,Componentes,,,
Etapa FET (2N3819),,149,1,Circuitos,,,
BF245 - BF410 - Fets de canai N,,149,1,Componentes,,,
"1N43, 1N34, 1N34A etc. - diodos",,150,1,Componentes,,,
Oscilador sensível à luz (741),,151,1,Circuitos,,,
Alarme com o 741,,152,1,Circuitos,,,
Prova de transistores (com multímetro),,152,1,Tabelas e Códigos,,,
Alarme de umidade (741),,153,1,Circuitos,,,
Características dos operacionais (termos),,153,1,Tabelas e Códigos,,,
Simples detetor de mentiras (BC548),,154,1,Circuitos,,,
Teste de zeners,,154,1,Tabelas e Códigos,,,
Reostato (2N3055),,155,1,Circuitos,,,
Prova de transformadores,,155,1,Tabelas e Códigos,,,
Pré para microfone dinâmico (BC548),,156,1,Circuitos,,,
Tipos de capacitores,,156,1,Tabelas e Códigos,,,
Limitador de ruídos para fones,,157,1,Circuitos,,,
Prova de fones,,157,1,Tabelas e Códigos,,,
Reforçador de sinais (BF 494),,158,1,Circuitos,,,
Termos ingleses para características de pulsos,,,1,Tabelas e Códigos,,página ilegível no índice original (OCR),
PN10/PM10,,1,2,Componentes,,,
Luz de emergência,,8,2,Circuitos,,,
Módulo de contagem CMOS,,9,2,Circuitos,,,
VCO com 04046,,9,2,Circuitos,,,
impedância de linha de 2 fios paralelos,,9,2,Fórmulas,,,
Subtrator operacional,,9,2,Fórmulas,,,
Oscilador 1kHz,,10,2,Circuitos,,,
Freguênciado oscilador,,10,2,Fórmulas,,,
Zener operacional,,11,2,Circuitos,,,
Foto-oscilador,,12,2,Circuitos,,,
Amplificador (BD135/6),,13,2,Circuitos,,,
Antena coaxial,,13,2,Informações Diversas,,,
Soldagem,,13,2,Informações Diversas,,,
Indicador de polaridade,,14,2,Circuitos,,,
Oscilador 555,,15,2,Circuitos,,,
Oscilador BBB,,15,2,Fórmulas,,,
Schmitttrigger,,16,2,Circuitos,,,
Valores RMS emédio,,16,2,Fórmulas,,,
Piscaneon,,16,2,Informações Diversas,,,
Valores RMS e médio,,16,2,Informações Diversas,,,
Chave de toque CMOS,,17,2,Circuitos,,,
Chave de toque 741,,18,2,Circuitos,,,
Resistor limitador para leds,,18,2,Fórmulas,,,
Metrônomo,,19,2,Circuitos,,,
Ligações de alto-falantes,,19,2,Informações Diversas,,,
Transmissor FM integrado,,20,2,Circuitos,,,
Ruído térmico,,20,2,Fórmulas,,,
Modulador unifunção,,21,2,Circuitos,,,
Funções manipuladoras de strings,,21,2,Informática,,,
Funções de acesso à memória,,21,2,Informática,,,
Divisorpor,,22,2,Circuitos,,,
Divisorpor,,23,2,Circuitos,,,
Divisorpor11,,24,2,Circuitos,,,
Divisor por,,25,2,Circuitos,,,
Fotossensores (símbolos),,25,2,Informações Diversas,,,
Microtimer,,26,2,Circuitos,,,
Parâmetros híbridos (D,,26,2,Fórmulas,,,
Divisorpor,,27,2,Circuitos,,,
TTL-driver (I),,27,2,Informações Diversas,,,
Divisorpor,,28,2,Circuitos,,,
TTL-driver (II),,28,2,Informações Diversas,,,
Divisor por6,,29,2,Circuitos,,,
Parâmetros híbridos (ID,,29,2,Fórmulas,,,
Rearme de,,29,2,Informações Diversas,,,
DivisorporB,,30,2,Circuitos,,,
Divisor programável de frequência,,31,2,Circuitos,,,
BFR84/BFS28,,31,2,Componentes,,,
Telégrafo telúrico,,32,2,Circuitos,,,
Pontede Hay,,32,2,Fórmulas,,,
Oscilador acristal,,33,2,Circuitos,,,
Ganhos em dB &. ganhos de tensão e potência,,33,2,Tabelas e Códigos,,,
Fonte de corrente constante,,34,2,Fórmulas,,,
Seguidor detensão,,34,2,Fórmulas,,,
Contador/decodificador,,35,2,Circuitos,,,
Características básicas da série lógica,,35,2,Tabelas e Códigos,,,
Unidades elétricas,,35,2,Tabelas e Códigos,,,
Set/Reset flip-flop com 7400,,36,2,Circuitos,,,
Correntes máximas de potenciômetro,,36,2,Tabelas e Códigos,,,
Gerador de ruído branco,,36,2,Informações Diversas,,,
Pré-amplificador paramicrofone,,37,2,Circuitos,,,
Monoestável 4001,,38,2,Circuitos,,,
Polarização de transistor,,38,2,Fórmulas,,,
Amplificador com ganho,,39,2,Circuitos,,,
Prova de potenciômetros,,39,2,Informações Diversas,,,
Oscilador puisante CMOS,,40,2,Circuitos,,,
BD329/BD330,,40,2,Componentes,,,
Limitador de corrente,,41,2,Circuitos,,,
Ligação de tweeter,,41,2,Informações Diversas,,,
Chave de toque (BC 548),,42,2,Circuitos,,,
"Funções basic (trigonométricas, transcedentais e outras)",,42,2,Informática,,,
Amplificador para fone,,43,2,Circuitos,,,
Transistores de efeito de campo,,43,2,Tabelas e Códigos,,,
Provador de continuidade,,44,2,Circuitos,,,
Transistores NPN de uso geral,,44,2,Tabelas e Códigos,,,
Detector de umidade,,45,2,Circuitos,,,
Transistores PNP de uso geral,,45,2,Tabelas e Códigos,,,
Simples timer,,46,2,Circuitos,,,
Fonte TTL,,46,2,Informações Diversas,,,
Prova de fusíveis,,46,2,Informações Diversas,,,
Extensão para alto-falante,,47,2,Circuitos,,,
Relé intermitente,,47,2,Circuitos,,,
Divisor programável,,48,2,Circuitos,,,
Oscilador 2-20kHz,,49,2,Circuitos,,,
Ligações âterra,,49,2,Informações Diversas,,,
Pré-Universal,,50,2,Circuitos,,,
Parâmetros híbridos (ll),,50,2,Fórmulas,,,
Metrônomo,,51,2,Circuitos,,,
Prova de alto-falantes,,51,2,Informações Diversas,,,
Sirene de 2 tons,,52,2,Circuitos,,,
Simbologia de instrumentos,,52,2,Tabelas e Códigos,,,
Indicador de fusível queimado,,53,2,Informações Diversas,,,
Précom FET,,54,2,Circuitos,,,
BC237/BC238/BC239,,55,2,Componentes,,,
Prova simples de,,56,2,Informações Diversas,,,
Pontede Maxwell,,57,2,Fórmulas,,,
Oscilador de 2 tons,,59,2,Circuitos,,,
Filtros (contra interferências),,60,2,Informações Diversas,,,
Carregador de corrente constante,,61,2,Circuitos,,,
Panasonic/NEC — identificação de componentes,,61,2,Informações Diversas,,,
Equivalência TTL Européia,,62,2,Tabelas e Códigos,,,
Diferenciador,,63,2,Circuitos,,,
Provadechaves,,63,2,Informações Diversas,,,
Filtro passa-faixa,,64,2,Circuitos,,,
Correntes médias de alguns eletrodo-mésticos,,64,2,Tabelas e Códigos,,,
Filtro passa-faixa,,65,2,Circuitos,,,
Símbolos de válvulas,,65,2,Tabelas e Códigos,,,
Chama-peixes,,66,2,Circuitos,,,
Constante detempo,,66,2,Fórmulas,,,
Oscilador duplo—T,,67,2,Circuitos,,,
Eletrólise,,67,2,Informações Diversas,,,
Amplificador de 1/2W x6V,,68,2,Circuitos,,,
3N128/3N143,,68,2,Componentes,,,
Amplificador ganho 1000,,69,2,Circuitos,,,
Ligações de jaques e plugues,,69,2,Informações Diversas,,,
Gerador de pulsos aleatórios,,70,2,Circuitos,,,
Fórmula para o oscilador,,70,2,Fórmulas,,,
Conversor senoidal-retangular,,71,2,Circuitos,,,
Transmissor CW — OM,,72,2,Circuitos,,,
Antenasimplesde FM,,72,2,Informações Diversas,,,
Amplificador (TIP 29),,73,2,Circuitos,,,
Redutor simples para lâmpada ou motor (até 100W),,73,2,Informações Diversas,,,
Pisca-pisca de potência,,74,2,Circuitos,,,
Energia armazenada num capacitor,,74,2,Fórmulas,,,
Reforçador desinais,,75,2,Circuitos,,,
BF180/BF181/BF182/BF183/BF184/BF185,,75,2,Componentes,,,
Intercomunicador,,76,2,Circuitos,,,
Mixer TL-OB1T,,77,2,Circuitos,,,
Ponte de Schering,,77,2,Fórmulas,,,
Montagem em ponte de terminais,,77,2,Informações Diversas,,,
Saída de áudio,,78,2,Circuitos,,,
Fase de alto-falantes,,78,2,Informações Diversas,,,
Fotorelé,,79,2,Circuitos,,,
Determinação de R (instrumentos),,80,2,Informações Diversas,,,
Mixer — FET,,81,2,Circuitos,,,
Gerador de áudio,,81,2,Informações Diversas,,,
Mixer (BC548/9),,82,2,Circuitos,,,
Ligação de transformadores,,82,2,Informações Diversas,,,
Etapa amplificadora,,83,2,Circuitos,,,
VU-meter,,83,2,Circuitos,,,
Troca de componentes em placas,,83,2,Informações Diversas,,,
Montagens em placas de circuito impresso,,84,2,Informações Diversas,,,
Gerador de funções,,85,2,Circuitos,,,
Aplicação de sinal de gerador em rádios,,85,2,Informações Diversas,,,
Fotocélula simplificada,,85,2,Informações Diversas,,,
Fonte galvanoplástica,,86,2,Circuitos,,,
Tacômetro DB5,,86,2,Circuitos,,,
Oscilador de 3 tons,,87,2,Circuitos,,,
Pré para microfone,,88,2,Circuitos,,,
28B75/28B175,,88,2,Componentes,,,
Amplificador para fotodiodo,,89,2,Circuitos,,,
Equivalências LM108,,89,2,Informações Diversas,,,
Instruções basic,,89,2,Informática,,,
Modulador para guitarra (WÁ — WÁ),,90,2,Circuitos,,,
Carregador simples de baterias,,90,2,Informações Diversas,,,
Triplicador de tensão,,91,2,Circuitos,,,
integrador operacional,,91,2,Fórmulas,,,
Flip-flop com,,92,2,Circuitos,,,
Indutores,,92,2,Informações Diversas,,,
Fonte protegida (9 V),,93,2,Circuitos,,,
Defeitos de rádios transistorizados,,93,2,Tabelas e Códigos,,,
Portas NAND (TTLe CMOS),,94,2,Tabelas e Códigos,,,
Monoestável,,95,2,Circuitos,,,
2N2219/2N2219A,,95,2,Componentes,,,
Astável (BC 548),,96,2,Circuitos,,,
Simetria complementar (operação),,96,2,Informações Diversas,,,
Porta NAND transistorizada,,97,2,Circuitos,,,
Potências médias de eletrodomésticos,,97,2,Tabelas e Códigos,,,
Biestável com transistores,,98,2,Circuitos,,,
Monoestável como 74121,,98,2,Informações Diversas,,,
Etapade 3transistores,,99,2,Circuitos,,,
Controle para motores,,100,2,Circuitos,,,
Emendas em fios,,100,2,Informações Diversas,,,
Detector de nível,,102,2,Circuitos,,,
Soquetes DIL,,102,2,Informações Diversas,,,
Sirene,,103,2,Circuitos,,,
Estrutura de um alto-falante,,103,2,Informações Diversas,,,
VU simples,,104,2,Circuitos,,,
Capacitores despolarizados,,104,2,Fórmulas,,,
Quadruplicador de tensão,,105,2,Circuitos,,,
Soldas,,105,2,Informações Diversas,,,
Amplificador (300mW a 1W),,106,2,Circuitos,,,
"Amplificador 2,0W",,107,2,Circuitos,,,
Divisor CMOS de 1a 9999,,108,2,Circuitos,,,
Magnetizador,,108,2,Informações Diversas,,,
Diferenciador operacional,,109,2,Fórmulas,,,
Multiplicador operacional,,109,2,Fórmulas,,,
Oscilador xtal —1MHz — CMOS,,110,2,Circuitos,,,
Somador operacional,,110,2,Fórmulas,,,
Fonte CC — experimentál,,111,2,Circuitos,,,
Direção de estações (AM),,111,2,Informações Diversas,,,
Amplificador TDA2002,,112,2,Circuitos,,,
Oscilador amortecido,,113,2,Circuitos,,,
Desenhos de placas,,113,2,Informações Diversas,,,
Trimer comum,,113,2,Informações Diversas,,,
Fonte regulada variável (0-12 V),,114,2,Circuitos,,,
Preparo de soluções para circuitos impressos,,114,2,Informações Diversas,,,
Oscilador com filtro cerâmico,,115,2,Circuitos,,,
Corrosão de placas,,115,2,Informações Diversas,,,
Limpeza de contatos,,116,2,Informações Diversas,,,
Amplificador para relé,,117,2,Circuitos,,,
BB204/BB304,,117,2,Componentes,,,
Uso dos contactos NA e NE,,117,2,Informações Diversas,,,
Divisor de tensão,,118,2,Circuitos,,,
Fontes simétricas,,118,2,Informações Diversas,,,
Toque seguêncial,,119,2,Circuitos,,,
Intercomunicador,,119,2,Informações Diversas,,,
Chave de toque (4039),,120,2,Circuitos,,,
Injetor de sinais (uso),,120,2,Informações Diversas,,,
Chave de toque CMOS,,121,2,Circuitos,,,
Gerador de ruído branco,,122,2,Circuitos,,,
Fator O(1,,122,2,Fórmulas,,,
Chave detoque 4011,,123,2,Circuitos,,,
Dipolo dobrado,,123,2,Fórmulas,,,
Monitor de áudio,,124,2,Circuitos,,,
Porta AND,,124,2,Fórmulas,,,
Astável kHz,,125,2,Circuitos,,,
Estabilizador 723,,125,2,Circuitos,,,
Pré-amplificador de áudio,,126,2,Circuitos,,,
Porta OR,,126,2,Fórmulas,,,
Oscilador quartzo,,127,2,Circuitos,,,
Inversor,,127,2,Fórmulas,,,
Provador de diodos,,128,2,Circuitos,,,
Porta NOR,,128,2,Fórmulas,,,
Termômetro,,129,2,Circuitos,,,
Porta NAND,,129,2,Fórmulas,,,
Comparador de luz,,130,2,Circuitos,,,
